      1,      0.001340,      0.993270 
      2,     -0.004030,      0.993270 
      3,     -0.001350,      0.993270 
      4,      0.000670,      1.009400 
      5,     -0.001350,      1.068400 
      6,      0.000000,      1.143600 
      7,     -0.000680,      1.213400 
      8,      0.002010,      1.283200 
      9,      0.002680,      1.347600 
     10,      0.004020,      1.406700 
     11,      0.003360,      1.460400 
     12,      0.005360,      1.508700 
     13,      0.004020,      1.546300 
     14,      0.005360,      1.583900 
     15,      0.006710,      1.605300 
     16,      0.007380,      1.626800 
     17,      0.004690,      1.659000 
     18,      0.008050,      1.691300 
     19,      0.006040,      1.723500 
     20,      0.007380,      1.755700 
     21,      0.006710,      1.787900 
     22,      0.008050,      1.814700 
     23,      0.007380,      1.847000 
     24,      0.008720,      1.873800 
     25,      0.006710,      1.906000 
     26,      0.008720,      1.932900 
     27,      0.009390,      1.959700 
     28,      0.009390,      1.981200 
     29,      0.008720,      2.008000 
     30,      0.010730,      2.034900 
     31,      0.009390,      2.056300 
     32,      0.010730,      2.077800 
     33,      0.010070,      2.099300 
     34,      0.012080,      2.120800 
     35,      0.011410,      2.142300 
     36,      0.012750,      2.163700 
     37,      0.010730,      2.185200 
     38,      0.012750,      2.201300 
     39,      0.012080,      2.222800 
     40,      0.012750,      2.244300 
     41,      0.011410,      2.260400 
     42,      0.013420,      2.281800 
     43,      0.012080,      2.298000 
     44,      0.014090,      2.319400 
     45,      0.011410,      2.340900 
     46,      0.014090,      2.357000 
     47,      0.012080,      2.378500 
     48,      0.015430,      2.400000 
     49,      0.013420,      2.416100 
     50,      0.014760,      2.432200 
     51,      0.013420,      2.453700 
     52,      0.015430,      2.469800 
     53,      0.012750,      2.491200 
     54,      0.016110,      2.507400 
     55,      0.014090,      2.528800 
     56,      0.016110,      2.544900 
     57,      0.013420,      2.566400 
     58,      0.017450,      2.582500 
     59,      0.014760,      2.598600 
     60,      0.016780,      2.614700 
     61,      0.016780,      2.636200 
     62,      0.018790,      2.652300 
     63,      0.016780,      2.668400 
     64,      0.019460,      2.684500 
     65,      0.016780,      2.700600 
     66,      0.019460,      2.716700 
     67,      0.017450,      2.732900 
     68,      0.018120,      2.749000 
     69,      0.018790,      2.765100 
     70,      0.022140,      2.781200 
     71,      0.020800,      2.797300 
     72,      0.021480,      2.813400 
     73,      0.019460,      2.829500 
     74,      0.022810,      2.845600 
     75,      0.019460,      2.856300 
     76,      0.021480,      2.872400 
     77,      0.021480,      2.888600 
     78,      0.023480,      2.904700 
     79,      0.019460,      2.915400 
     80,      0.022810,      2.931500 
     81,      0.020800,      2.942200 
     82,      0.023480,      2.958400 
     83,      0.022810,      2.974500 
     84,      0.023480,      2.990600 
     85,      0.022140,      3.001300 
     86,      0.025500,      3.017400 
     87,      0.022810,      3.033500 
     88,      0.024830,      3.049600 
     89,      0.024830,      3.060400 
     90,      0.026850,      3.076500 
     91,      0.024830,      3.092600 
     92,      0.026170,      3.108700 
     93,      0.025500,      3.124800 
     94,      0.027520,      3.140900 
     95,      0.025500,      3.157000 
     96,      0.028190,      3.173100 
     97,      0.025500,      3.189200 
     98,      0.028860,      3.205300 
     99,      0.026850,      3.221400 
    100,      0.029530,      3.237500 
    101,      0.027520,      3.259000 
    102,      0.030870,      3.275100 
    103,      0.029530,      3.291200 
    104,      0.031540,      3.312700 
    105,      0.029530,      3.328800 
    106,      0.033560,      3.344900 
    107,      0.030870,      3.366400 
    108,      0.033560,      3.387900 
    109,      0.032210,      3.409400 
    110,      0.034890,      3.430800 
    111,      0.033560,      3.446900 
    112,      0.034890,      3.468400 
    113,      0.035570,      3.489900 
    114,      0.037580,      3.511400 
    115,      0.034890,      3.532800 
    116,      0.037580,      3.554300 
    117,      0.036240,      3.575800 
    118,      0.040260,      3.597300 
    119,      0.036910,      3.618700 
    120,      0.040260,      3.640200 
    121,      0.037580,      3.661700 
    122,      0.040930,      3.683200 
    123,      0.040260,      3.704700 
    124,      0.042950,      3.726100 
    125,      0.040260,      3.742200 
    126,      0.042280,      3.769100 
    127,      0.041610,      3.790600 
    128,      0.044970,      3.812000 
    129,      0.043620,      3.833500 
    130,      0.046300,      3.855000 
    131,      0.044290,      3.876500 
    132,      0.046300,      3.897900 
    133,      0.045640,      3.914000 
    134,      0.048320,      3.935500 
    135,      0.046970,      3.957000 
    136,      0.047650,      3.983800 
    137,      0.048990,      3.999900 
    138,      0.051680,      4.021400 
    139,      0.049660,      4.042900 
    140,      0.051680,      4.064400 
    141,      0.053690,      4.085900 
    142,      0.054360,      4.107300 
    143,      0.053010,      4.128800 
    144,      0.056370,      4.150300 
    145,      0.055700,      4.166400 
    146,      0.056370,      4.187900 
    147,      0.057050,      4.209300 
    148,      0.059060,      4.230800 
    149,      0.058390,      4.246900 
    150,      0.060400,      4.268400 
    151,      0.061070,      4.289900 
    152,      0.061740,      4.311400 
    153,      0.062420,      4.327500 
    154,      0.063750,      4.348900 
    155,      0.064430,      4.365000 
    156,      0.064430,      4.386500 
    157,      0.066440,      4.408000 
    158,      0.068450,      4.424100 
    159,      0.067110,      4.445600 
    160,      0.069790,      4.461700 
    161,      0.070470,      4.477800 
    162,      0.072480,      4.499300 
    163,      0.071810,      4.510000 
    164,      0.074500,      4.531500 
    165,      0.074500,      4.547600 
    166,      0.077850,      4.563700 
    167,      0.077850,      4.579800 
    168,      0.080540,      4.595900 
    169,      0.079860,      4.606700 
    170,      0.082540,      4.622800 
    171,      0.083890,      4.638900 
    172,      0.084560,      4.655000 
    173,      0.085900,      4.665700 
    174,      0.088580,      4.676500 
    175,      0.089260,      4.692600 
    176,      0.092620,      4.703300 
    177,      0.093960,      4.714000 
    178,      0.095300,      4.730100 
    179,      0.096640,      4.740900 
    180,      0.099330,      4.751600 
    181,      0.100670,      4.762400 
    182,      0.104690,      4.773100 
    183,      0.105370,      4.783800 
    184,      0.109390,      4.794600 
    185,      0.109390,      4.805300 
    186,      0.112070,      4.816000 
    187,      0.114090,      4.821400 
    188,      0.116780,      4.832200 
    189,      0.119460,      4.842900 
    190,      0.122820,      4.848300 
    191,      0.124830,      4.859000 
    192,      0.126170,      4.864400 
    193,      0.128190,      4.875100 
    194,      0.131540,      4.880500 
    195,      0.133550,      4.885800 
    196,      0.136910,      4.896600 
    197,      0.138250,      4.902000 
    198,      0.141600,      4.912700 
    199,      0.143620,      4.918100 
    200,      0.145630,      4.923400 
    201,      0.147650,      4.928800 
    202,      0.149660,      4.934200 
    203,      0.153680,      4.939500 
    204,      0.157040,      4.944900 
    205,      0.158380,      4.950300 
    206,      0.161740,      4.955600 
    207,      0.163760,      4.961000 
    208,      0.165770,      4.966400 
    209,      0.168450,      4.971700 
    210,      0.171800,      4.977100 
    211,      0.175170,      4.982500 
    212,      0.177850,      4.987900 
    213,      0.177850,      4.993200 
    214,      0.181880,      4.998600 
    215,      0.184560,      5.004000 
    216,      0.187920,      5.009300 
    217,      0.190600,      5.009300 
    218,      0.193290,      5.014700 
    219,      0.195290,      5.020100 
    220,      0.197980,      5.025400 
    221,      0.201340,      5.025400 
    222,      0.204020,      5.030800 
    223,      0.205360,      5.036200 
    224,      0.208720,      5.041500 
    225,      0.212080,      5.041500 
    226,      0.214090,      5.046900 
    227,      0.216780,      5.046900 
    228,      0.220130,      5.052300 
    229,      0.222140,      5.057700 
    230,      0.224830,      5.063000 
    231,      0.228180,      5.063000 
    232,      0.230190,      5.068400 
    233,      0.232210,      5.068400 
    234,      0.234230,      5.073800 
    235,      0.237580,      5.079100 
    236,      0.239590,      5.079100 
    237,      0.242280,      5.084500 
    238,      0.245630,      5.089900 
    239,      0.247640,      5.089900 
    240,      0.251670,      5.095200 
    241,      0.255700,      5.100600 
    242,      0.261740,      5.106000 
    243,      0.267110,      5.111300 
    244,      0.272470,      5.116700 
    245,      0.277850,      5.122100 
    246,      0.281870,      5.127500 
    247,      0.288580,      5.132800 
    248,      0.293960,      5.138200 
    249,      0.298650,      5.143600 
    250,      0.304020,      5.143600 
    251,      0.310060,      5.154300 
    252,      0.314760,      5.154300 
    253,      0.319460,      5.159700 
    254,      0.325500,      5.165000 
    255,      0.332210,      5.170400 
    256,      0.339590,      5.175800 
    257,      0.343620,      5.181100 
    258,      0.349660,      5.181100 
    259,      0.355030,      5.186500 
    260,      0.361070,      5.191900 
    261,      0.365770,      5.197200 
    262,      0.371140,      5.202600 
    263,      0.375830,      5.208000 
    264,      0.383890,      5.213400 
    265,      0.387910,      5.213400 
    266,      0.394620,      5.218700 
    267,      0.400660,      5.224100 
    268,      0.406710,      5.229500 
    269,      0.412750,      5.229500 
    270,      0.418110,      5.234800 
    271,      0.423480,      5.240200 
    272,      0.428180,      5.245600 
    273,      0.434220,      5.245600 
    274,      0.439590,      5.256300 
    275,      0.446300,      5.256300 
    276,      0.451670,      5.261700 
    277,      0.457040,      5.261700 
    278,      0.464420,      5.267000 
    279,      0.469790,      5.272400 
    280,      0.474490,      5.277800 
    281,      0.480530,      5.283200 
    282,      0.487240,      5.283200 
    283,      0.493950,      5.288500 
    284,      0.498650,      5.288500 
    285,      0.504020,      5.299300 
    286,      0.511400,      5.299300 
    287,      0.516770,      5.304600 
    288,      0.522140,      5.304600 
    289,      0.527510,      5.310000 
    290,      0.534890,      5.315400 
    291,      0.539590,      5.320700 
    292,      0.546300,      5.320700 
    293,      0.551000,      5.326100 
    294,      0.559050,      5.331500 
    295,      0.563080,      5.336800 
    296,      0.570460,      5.336800 
    297,      0.573820,      5.342200 
    298,      0.579850,      5.347600 
    299,      0.586560,      5.353000 
    300,      0.591260,      5.353000 
    301,      0.597310,      5.358300 
    302,      0.602680,      5.358300 
    303,      0.608720,      5.363700 
    304,      0.614090,      5.369100 
    305,      0.620130,      5.374400 
    306,      0.625500,      5.374400 
    307,      0.631540,      5.379800 
    308,      0.637580,      5.385200 
    309,      0.642270,      5.385200 
    310,      0.649660,      5.390500 
    311,      0.655030,      5.395900 
    312,      0.660390,      5.401300 
    313,      0.665760,      5.406600 
    314,      0.671130,      5.406600 
    315,      0.675830,      5.412000 
    316,      0.683210,      5.412000 
    317,      0.687910,      5.417400 
    318,      0.694620,      5.417400 
    319,      0.699990,      5.422700 
    320,      0.705360,      5.428100 
    321,      0.712070,      5.433500 
    322,      0.717440,      5.433500 
    323,      0.723480,      5.438900 
    324,      0.728850,      5.438900 
    325,      0.733550,      5.444200 
    326,      0.740930,      5.449600 
    327,      0.744960,      5.455000 
    328,      0.751000,      5.455000 
    329,      0.757040,      5.460300 
    330,      0.761060,      5.465700 
    331,      0.767780,      5.465700 
    332,      0.772470,      5.471100 
    333,      0.777840,      5.471100 
    334,      0.783210,      5.476400 
    335,      0.789920,      5.481800 
    336,      0.794620,      5.487200 
    337,      0.799990,      5.487200 
    338,      0.805350,      5.492500 
    339,      0.810720,      5.497900 
    340,      0.817440,      5.497900 
    341,      0.821460,      5.503300 
    342,      0.828840,      5.503300 
    343,      0.832880,      5.508600 
    344,      0.839580,      5.514000 
    345,      0.844950,      5.514000 
    346,      0.850320,      5.519400 
    347,      0.855690,      5.519400 
    348,      0.860390,      5.524800 
    349,      0.867100,      5.530100 
    350,      0.870450,      5.530100 
    351,      0.876500,      5.535500 
    352,      0.882540,      5.535500 
    353,      0.887910,      5.540900 
    354,      0.894620,      5.546200 
    355,      0.900660,      5.546200 
    356,      0.906030,      5.551600 
    357,      0.910060,      5.557000 
    358,      0.916100,      5.562300 
    359,      0.921460,      5.562300 
    360,      0.926160,      5.562300 
    361,      0.932200,      5.573100 
    362,      0.936900,      5.573100 
    363,      0.943610,      5.573100 
    364,      0.948310,      5.578400 
    365,      0.954350,      5.583800 
    366,      0.960390,      5.589200 
    367,      0.965080,      5.589200 
    368,      0.971130,      5.594600 
    369,      0.977160,      5.594600 
    370,      0.981860,      5.599900 
    371,      0.987900,      5.605300 
    372,      0.994620,      5.605300 
    373,      0.997300,      5.610700 
    374,      1.005400,      5.610700 
    375,      1.010100,      5.616000 
    376,      1.015400,      5.616000 
    377,      1.019400,      5.621400 
    378,      1.024800,      5.621400 
    379,      1.030900,      5.626800 
    380,      1.036900,      5.632100 
    381,      1.041600,      5.632100 
    382,      1.047000,      5.637500 
    383,      1.052300,      5.642900 
    384,      1.058400,      5.642900 
    385,      1.064400,      5.648200 
    386,      1.069800,      5.648200 
    387,      1.075200,      5.653600 
    388,      1.079800,      5.653600 
    389,      1.086600,      5.659000 
    390,      1.090600,      5.664400 
    391,      1.096600,      5.664400 
    392,      1.100700,      5.669700 
    393,      1.106000,      5.669700 
    394,      1.111400,      5.675100 
    395,      1.117400,      5.675100 
    396,      1.122100,      5.680500 
    397,      1.129500,      5.680500 
    398,      1.134200,      5.685800 
    399,      1.138900,      5.691200 
    400,      1.145000,      5.691200 
    401,      1.152300,      5.696600 
    402,      1.155000,      5.696600 
    403,      1.163100,      5.701900 
    404,      1.168400,      5.701900 
    405,      1.175100,      5.707300 
    406,      1.177200,      5.712700 
    407,      1.184500,      5.712700 
    408,      1.188600,      5.718000 
    409,      1.194600,      5.718000 
    410,      1.199300,      5.723400 
    411,      1.204000,      5.723400 
    412,      1.210100,      5.728800 
    413,      1.216800,      5.734200 
    414,      1.219400,      5.734200 
    415,      1.224800,      5.739500 
    416,      1.228800,      5.739500 
    417,      1.235500,      5.744900 
    418,      1.240300,      5.744900 
    419,      1.245600,      5.750300 
    420,      1.253000,      5.750300 
    421,      1.257000,      5.755600 
    422,      1.263100,      5.755600 
    423,      1.267800,      5.761000 
    424,      1.272500,      5.761000 
    425,      1.278500,      5.766400 
    426,      1.282500,      5.771700 
    427,      1.289200,      5.771700 
    428,      1.295300,      5.777100 
    429,      1.298600,      5.777100 
    430,      1.306000,      5.782500 
    431,      1.310100,      5.782500 
    432,      1.316100,      5.787800 
    433,      1.321500,      5.787800 
    434,      1.325500,      5.793200 
    435,      1.331500,      5.793200 
    436,      1.335600,      5.798600 
    437,      1.341600,      5.798600 
    438,      1.348300,      5.804000 
    439,      1.353000,      5.809300 
    440,      1.358400,      5.809300 
    441,      1.365700,      5.814700 
    442,      1.369800,      5.814700 
    443,      1.374500,      5.814700 
    444,      1.381200,      5.820000 
    445,      1.386600,      5.820000 
    446,      1.390600,      5.825400 
    447,      1.396600,      5.825400 
    448,      1.402000,      5.830800 
    449,      1.408000,      5.830800 
    450,      1.413400,      5.836200 
    451,      1.418100,      5.841500 
    452,      1.423500,      5.841500 
    453,      1.428200,      5.846900 
    454,      1.433500,      5.846900 
    455,      1.440200,      5.852300 
    456,      1.445600,      5.852300 
    457,      1.451000,      5.857600 
    458,      1.455700,      5.857600 
    459,      1.461100,      5.863000 
    460,      1.465100,      5.863000 
    461,      1.471800,      5.868400 
    462,      1.476500,      5.868400 
    463,      1.481900,      5.873800 
    464,      1.487200,      5.873800 
    465,      1.492600,      5.879100 
    466,      1.497300,      5.879100 
    467,      1.504000,      5.884500 
    468,      1.508700,      5.884500 
    469,      1.513400,      5.889900 
    470,      1.518800,      5.889900 
    471,      1.524800,      5.895200 
    472,      1.529500,      5.895200 
    473,      1.535600,      5.895200 
    474,      1.540900,      5.900600 
    475,      1.545600,      5.906000 
    476,      1.552300,      5.906000 
    477,      1.557000,      5.911300 
    478,      1.562400,      5.911300 
    479,      1.568400,      5.911300 
    480,      1.573100,      5.916700 
    481,      1.579200,      5.916700 
    482,      1.584500,      5.922100 
    483,      1.588600,      5.922100 
    484,      1.595300,      5.927400 
    485,      1.601300,      5.927400 
    486,      1.608000,      5.927400 
    487,      1.610700,      5.932800 
    488,      1.616800,      5.938200 
    489,      1.621500,      5.938200 
    490,      1.626800,      5.943500 
    491,      1.630200,      5.943500 
    492,      1.638200,      5.948900 
    493,      1.642300,      5.948900 
    494,      1.647000,      5.948900 
    495,      1.653000,      5.954300 
    496,      1.658400,      5.954300 
    497,      1.663700,      5.959700 
    498,      1.670400,      5.959700 
    499,      1.673800,      5.965000 
    500,      1.679800,      5.965000 
    501,      1.685900,      5.970400 
    502,      1.689200,      5.970400 
    503,      1.695300,      5.975800 
    504,      1.700000,      5.975800 
    505,      1.706700,      5.981100 
    506,      1.712100,      5.981100 
    507,      1.716100,      5.981100 
    508,      1.720800,      5.986500 
    509,      1.726800,      5.986500 
    510,      1.732900,      5.991900 
    511,      1.737600,      5.991900 
    512,      1.742900,      5.997200 
    513,      1.748300,      5.997200 
    514,      1.753000,      6.002600 
    515,      1.760400,      6.002600 
    516,      1.764400,      6.008000 
    517,      1.769100,      6.008000 
    518,      1.775100,      6.008000 
    519,      1.779800,      6.013300 
    520,      1.785900,      6.013300 
    521,      1.791300,      6.018700 
    522,      1.796600,      6.018700 
    523,      1.802700,      6.018700 
    524,      1.807400,      6.024100 
    525,      1.812100,      6.024100 
    526,      1.818800,      6.029500 
    527,      1.823500,      6.029500 
    528,      1.827500,      6.034800 
    529,      1.833500,      6.034800 
    530,      1.838900,      6.034800 
    531,      1.843600,      6.040200 
    532,      1.849000,      6.040200 
    533,      1.853700,      6.045600 
    534,      1.858400,      6.045600 
    535,      1.863700,      6.050900 
    536,      1.869800,      6.050900 
    537,      1.875100,      6.050900 
    538,      1.879200,      6.056300 
    539,      1.885900,      6.056300 
    540,      1.889900,      6.061700 
    541,      1.894600,      6.061700 
    542,      1.899300,      6.067000 
    543,      1.904700,      6.067000 
    544,      1.908700,      6.067000 
    545,      1.916100,      6.072400 
    546,      1.920800,      6.072400 
    547,      1.925500,      6.072400 
    548,      1.931500,      6.077800 
    549,      1.936900,      6.077800 
    550,      1.941600,      6.083100 
    551,      1.946300,      6.083100 
    552,      1.952300,      6.088500 
    553,      1.959700,      6.088500 
    554,      1.964400,      6.093900 
    555,      1.968400,      6.093900 
    556,      1.974500,      6.099300 
    557,      1.979800,      6.099300 
    558,      1.985200,      6.099300 
    559,      1.991200,      6.104600 
    560,      1.996600,      6.104600 
    561,      2.000600,      6.104600 
    562,      2.005300,      6.110000 
    563,      2.010700,      6.110000 
    564,      2.016100,      6.115400 
    565,      2.019400,      6.115400 
    566,      2.025500,      6.115400 
    567,      2.032200,      6.120700 
    568,      2.034900,      6.120700 
    569,      2.040900,      6.126100 
    570,      2.046300,      6.126100 
    571,      2.051000,      6.126100 
    572,      2.055700,      6.131500 
    573,      2.061700,      6.131500 
    574,      2.066400,      6.131500 
    575,      2.071800,      6.136800 
    576,      2.077800,      6.136800 
    577,      2.081200,      6.142200 
    578,      2.087900,      6.142200 
    579,      2.093900,      6.147600 
    580,      2.098600,      6.147600 
    581,      2.104000,      6.152900 
    582,      2.110000,      6.152900 
    583,      2.116100,      6.152900 
    584,      2.121400,      6.158300 
    585,      2.126800,      6.158300 
    586,      2.132900,      6.158300 
    587,      2.136900,      6.163700 
    588,      2.142900,      6.163700 
    589,      2.148300,      6.169000 
    590,      2.153000,      6.169000 
    591,      2.159700,      6.169000 
    592,      2.165100,      6.174400 
    593,      2.170400,      6.174400 
    594,      2.175800,      6.174400 
    595,      2.181900,      6.179800 
    596,      2.185900,      6.179800 
    597,      2.191900,      6.179800 
    598,      2.198000,      6.185200 
    599,      2.203300,      6.185200 
    600,      2.208000,      6.190500 
    601,      2.215400,      6.190500 
    602,      2.220100,      6.190500 
    603,      2.224100,      6.195900 
    604,      2.230200,      6.195900 
    605,      2.235500,      6.201300 
    606,      2.242300,      6.201300 
    607,      2.246300,      6.201300 
    608,      2.252300,      6.206600 
    609,      2.257700,      6.206600 
    610,      2.262400,      6.212000 
    611,      2.267100,      6.212000 
    612,      2.273800,      6.212000 
    613,      2.278500,      6.212000 
    614,      2.284500,      6.217400 
    615,      2.289200,      6.217400 
    616,      2.295300,      6.222700 
    617,      2.300600,      6.222700 
    618,      2.305300,      6.222700 
    619,      2.310700,      6.228100 
    620,      2.316700,      6.228100 
    621,      2.322800,      6.228100 
    622,      2.326100,      6.233500 
    623,      2.333500,      6.233500 
    624,      2.338900,      6.238800 
    625,      2.344900,      6.238800 
    626,      2.349600,      6.238800 
    627,      2.355000,      6.238800 
    628,      2.361700,      6.244200 
    629,      2.366400,      6.244200 
    630,      2.370400,      6.249600 
    631,      2.377800,      6.249600 
    632,      2.382500,      6.249600 
    633,      2.386500,      6.249600 
    634,      2.391900,      6.249600 
    635,      2.397300,      6.255000 
    636,      2.402600,      6.260300 
    637,      2.408000,      6.260300 
    638,      2.413400,      6.260300 
    639,      2.418800,      6.265700 
    640,      2.424100,      6.265700 
    641,      2.429500,      6.265700 
    642,      2.433500,      6.271100 
    643,      2.440200,      6.271100 
    644,      2.446900,      6.271100 
    645,      2.451000,      6.276400 
    646,      2.456300,      6.276400 
    647,      2.461700,      6.276400 
    648,      2.465700,      6.276400 
    649,      2.471100,      6.281800 
    650,      2.476500,      6.281800 
